[1400454000] LOG ROTATION: DAILY
[1400454000] LOG VERSION: 2.0
[1400454000] CURRENT HOST STATE: 84.203.208.42;UP;HARD;1;
[1400454000] CURRENT HOST STATE: 84.203.208.43;UP;HARD;1;
[1400454000] CURRENT HOST STATE: api.clickatell.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: asterisk.int.mttnow.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: b2b.easyjet.com;UP;HARD;1;HTTP WARNING: HTTP/1.1 400 Bad Request
[1400454000] CURRENT HOST STATE: bcd.mttnow.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: eleventh-hour.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: helpdesk.mttnow.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: latam.mttnow.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: localhost;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.62 ms
[1400454000] CURRENT HOST STATE: m.abacus.com.sg;UP;HARD;1;
[1400454000] CURRENT HOST STATE: m.atlantisthepalm.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: m.easyjet.com;UP;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.259 second response time
[1400454000] CURRENT HOST STATE: m.flybe.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: m.jumeirah.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: m.transavia.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: mobile.jetstar.com;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 197.26 ms
[1400454000] CURRENT HOST STATE: s1-sc5-b-euw;UP;HARD;1;
[1400454000] CURRENT HOST STATE: s1.jq.mttnow.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: s2-sc5-c-euw;UP;HARD;1;
[1400454000] CURRENT HOST STATE: s2.jq.mttnow.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: security.mttnow.com;UP;HARD;1;
[1400454000] CURRENT HOST STATE: www.mttnow.com;UP;HARD;1;
[1400454000] CURRENT SERVICE STATE: helpdesk.mttnow.com;HTTP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.264 second response time
[1400454000] CURRENT SERVICE STATE: helpdesk.mttnow.com;Helpdesk Ansaback queue checking;OK;HARD;1;OK: Value is 0.000
[1400454000] CURRENT SERVICE STATE: helpdesk.mttnow.com;Helpdesk Ops Support queue checking;OK;HARD;1;OK: Value is 0.000
[1400454000] CURRENT SERVICE STATE: latam.mttnow.com;APP - Elasticsearch Status;OK;HARD;1;OK: status is green
[1400454000] CURRENT SERVICE STATE: latam.mttnow.com;APP - Email Send Check - elb1-usw;OK;HARD;1;OK : sum:3478 : 3.478 seconds to complete.
[1400454000] CURRENT SERVICE STATE: latam.mttnow.com;APP - Flight Data Check - elb1-usw;OK;HARD;1;WebInject OK - All tests passed successfully in 0.662 seconds
[1400454000] CURRENT SERVICE STATE: latam.mttnow.com;APP - Flight Data Check - s1-sc1-b-usw;OK;HARD;1;WebInject OK - All tests passed successfully in 0.458 seconds
[1400454000] CURRENT SERVICE STATE: latam.mttnow.com;APP - Flight Data Check - s2-sc1-c-usw;OK;HARD;1;WebInject OK - All tests passed successfully in 0.602 seconds
[1400454000] CURRENT SERVICE STATE: latam.mttnow.com;Disk / - s1-sc1-b-usw;OK;HARD;1;DISK OK - free space: / 6046 MB (75% inode=89%):
[1400454000] CURRENT SERVICE STATE: latam.mttnow.com;Disk / - s2-sc1-c-usw;OK;HARD;1;DISK OK - free space: / 6046 MB (75% inode=89%):
[1400454000] CURRENT SERVICE STATE: latam.mttnow.com;Disk /var - s1-sc1-b-usw;OK;HARD;1;DISK OK - free space: /var 27698 MB (57% inode=99%):
[1400454000] CURRENT SERVICE STATE: latam.mttnow.com;Disk /var - s2-sc1-c-usw;OK;HARD;1;DISK OK - free space: /var 32927 MB (68% inode=99%):
[1400454000] CURRENT SERVICE STATE: latam.mttnow.com;Endpoint HTTPS Status - elb1-usw;OK;HARD;1;HTTP OK HTTP/1.1 200 OK - 171 bytes in 0.334 seconds
[1400454000] CURRENT SERVICE STATE: latam.mttnow.com;NTP Offset - s1-sc1-b-usw;OK;HARD;1;NTP OK: Offset -0.0005332231522 secs
[1400454000] CURRENT SERVICE STATE: latam.mttnow.com;NTP Offset - s2-sc1-c-usw;OK;HARD;1;NTP OK: Offset -0.01942193508 secs
[1400454000] CURRENT SERVICE STATE: localhost;Current Load;OK;HARD;1;OK - load average: 0.05, 0.06, 0.07
[1400454000] CURRENT SERVICE STATE: localhost;Current Users;OK;HARD;1;USERS OK - 0 users currently logged in
[1400454000] CURRENT SERVICE STATE: localhost;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.06 ms
[1400454000] CURRENT SERVICE STATE: localhost;Root Partition;OK;HARD;1;DISK OK - free space: / 4029 MB (41% inode=96%):
[1400454000] CURRENT SERVICE STATE: localhost;SSH;OK;HARD;1;SSH OK - OpenSSH_4.3 (protocol 2.0)
[1400454000] CURRENT SERVICE STATE: localhost;Swap Usage;OK;HARD;1;SWAP OK - 100% free (255 MB out of 255 MB)
[1400454000] CURRENT SERVICE STATE: localhost;Total Processes;OK;HARD;1;PROCS OK: 30 processes with STATE = RSZDT
[1400454000] CURRENT SERVICE STATE: m.abacus.com.sg;Disk /;OK;HARD;1;DISK OK - free space: / 4859 MB (60% inode=91%):
[1400454000] CURRENT SERVICE STATE: m.abacus.com.sg;Disk /var;OK;HARD;1;DISK OK - free space: /var 27953 MB (57% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.abacus.com.sg;FOX Check;OK;HARD;1;WebInject OK - All tests passed successfully in 5.14 seconds
[1400454000] CURRENT SERVICE STATE: m.abacus.com.sg;HTTP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.534 second response time
[1400454000] CURRENT SERVICE STATE: m.abacus.com.sg;HTTPS;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.974 second response time
[1400454000] CURRENT SERVICE STATE: m.abacus.com.sg;RBL Check;OK;HARD;1;CHECK_RBL OK -  (1 server timed out: access.redhawk.org)
[1400454000] CURRENT SERVICE STATE: m.abacus.com.sg;SSL Cert;OK;HARD;1;OK: certificate expires in 516 days (Sat Oct 17 03:59:05 2015)
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;Disk /;OK;HARD;1;DISK OK - free space: / 5623 MB (69% inode=92%):
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;Disk /var;OK;HARD;1;DISK OK - free space: /var 23198 MB (47% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;HTTP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.257 second response time
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;HTTPS;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.535 second response time
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Bookings per week;OK;HARD;1;OK: Value is 339.000
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Dolphin Bay;OK;HARD;1;WebInject OK - All tests passed successfully in 11.984 seconds
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Payment Details;OK;HARD;1;OK: Value is 635.000
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Payment Details - NIGHT;OK;HARD;1;OK: Value is 274.000
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Redirect check;OK;HARD;1;Script requires fix
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Special Offers;OK;HARD;1;WebInject OK - All tests passed successfully in 0.543 seconds
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Waterpark;OK;HARD;1;OK: Value is 1442.000
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;RBL Check;OK;HARD;1;CHECK_RBL OK - m.atlantisthepalm.com BLACKLISTED on 0 servers of 41
[1400454000] CURRENT SERVICE STATE: m.atlantisthepalm.com;SSL Cert;OK;HARD;1;OK: certificate expires in 693 days (Mon Apr 11 00:59:59 2016)
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;APP - Elasticsearch Status;OK;HARD;1;OK: status is green
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Apps - Booking excl payment;OK;HARD;1;OK : sum:4021 : 4.021 seconds to complete.
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Apps - HTTP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.257 second response time
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Apps - HTTPS;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.583 second response time
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Apps - Server1 - Booking excl payment;OK;HARD;1;OK : sum:6997 : 6.997 seconds to complete.
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Apps - Server2 - Booking excl payment;OK;HARD;1;OK : sum:6096 : 6.096 seconds to complete.
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Apps - User Login;OK;HARD;1;OK : sum:1004 : 1.004 seconds to complete.
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Bookings Per Hour;OK;HARD;1;OK: Value is 128.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / pms-a-euw;OK;HARD;1;DISK OK - free space: / 5558 MB (69% inode=82%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc1-b-euw;OK;HARD;1;DISK OK - free space: / 5060 MB (63% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc2-b-euw;OK;HARD;1;DISK OK - free space: / 5060 MB (63% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc3-b-euw;OK;HARD;1;DISK OK - free space: / 5059 MB (63% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc4-b-euw;OK;HARD;1;DISK OK - free space: / 3353 MB (42% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc5-b-euw;OK;HARD;1;DISK OK - free space: / 5162 MB (64% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc6-b-euw;OK;HARD;1;DISK OK - free space: / 5059 MB (63% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc7-b-euw;OK;HARD;1;DISK OK - free space: / 5060 MB (63% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc1-c-euw;OK;HARD;1;DISK OK - free space: / 5060 MB (63% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc2-c-euw;OK;HARD;1;DISK OK - free space: / 5060 MB (63% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc3-c-euw;OK;HARD;1;DISK OK - free space: / 5060 MB (63% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc4-c-euw;OK;HARD;1;DISK OK - free space: / 3684 MB (46% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc5-c-euw;OK;HARD;1;DISK OK - free space: / 5162 MB (64% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc6-c-euw;OK;HARD;1;DISK OK - free space: / 5059 MB (63% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc7-c-euw;OK;HARD;1;DISK OK - free space: / 5058 MB (63% inode=81%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / sms1-b-euw;OK;HARD;1;DISK OK - free space: / 5558 MB (69% inode=82%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk / sms2-c-euw;OK;HARD;1;DISK OK - free space: / 5558 MB (69% inode=82%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var pms-a-euw;OK;HARD;1;DISK OK - free space: /var 244152 MB (84% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc1-b-euw;OK;HARD;1;DISK OK - free space: /var 30952 MB (64% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc2-b-euw;OK;HARD;1;DISK OK - free space: /var 27433 MB (57% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc3-b-euw;OK;HARD;1;DISK OK - free space: /var 14863 MB (31% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc4-b-euw;OK;HARD;1;DISK OK - free space: /var 28729 MB (60% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc5-b-euw;OK;HARD;1;DISK OK - free space: /var 169439 MB (58% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc6-b-euw;OK;HARD;1;DISK OK - free space: /var 30573 MB (63% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc7-b-euw;OK;HARD;1;DISK OK - free space: /var 25373 MB (53% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc1-c-euw;OK;HARD;1;DISK OK - free space: /var 30941 MB (64% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc2-c-euw;OK;HARD;1;DISK OK - free space: /var 27332 MB (57% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc3-c-euw;OK;HARD;1;DISK OK - free space: /var 14785 MB (30% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc4-c-euw;OK;HARD;1;DISK OK - free space: /var 28744 MB (60% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc5-c-euw;OK;HARD;1;DISK OK - free space: /var 167256 MB (57% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc6-c-euw;OK;HARD;1;DISK OK - free space: /var 30535 MB (63% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc7-c-euw;OK;HARD;1;DISK OK - free space: /var 25129 MB (52% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var sms1-b-euw;OK;HARD;1;DISK OK - free space: /var 249318 MB (86% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;Disk /var sms2-c-euw;OK;HARD;1;DISK OK - free space: /var 249322 MB (86% inode=99%):
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;HTTP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.351 second response time
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;HTTP - V2.4.0 check;OK;HARD;1;HTTP OK HTTP/1.1 200 OK - 5455 bytes in 0.275 seconds
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;HTTP - deep check;OK;HARD;1;HTTP OK HTTP/1.1 200 OK - 6261 bytes in 0.487 seconds
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;HTTPS;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.621 second response time
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;MW - ELB - MYSQL connections Booking;OK;HARD;1;OK: Value is 56.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;MW - ELB - MYSQL connections Mediator;OK;HARD;1;OK: Value is 17.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 1 - Flight Status;OK;HARD;1;OK: Value is 235.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 1 - Flight Status - NIGHT;OK;HARD;1;OK: Value is 182.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 1 - Payment Details;OK;HARD;1;OK: Value is 239.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;OK;HARD;1;OK: Value is 213.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 1 - Session Timeouts Per Day;OK;HARD;1;OK: Value is 0.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 2 - Flight Status;OK;HARD;1;OK: Value is 22.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 2 - Flight Status - NIGHT;OK;HARD;1;OK: Value is 15.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 2 - Payment Details - NIGHT;OK;HARD;1;OK: Value is 297.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 2 - Session Timeouts Per Day;OK;HARD;1;OK: Value is 0.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 2 Payment Details;OK;HARD;1;OK: Value is 317.000
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset pms-a-euw;OK;HARD;1;NTP OK: Offset 0.004472374916 secs
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc1-b-euw;OK;HARD;1;NTP OK: Offset 0.003187656403 secs
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc2-b-euw;OK;HARD;1;NTP OK: Offset 0.004267930984 secs
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc3-b-euw;OK;HARD;1;NTP OK: Offset 0.002212047577 secs
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc4-b-euw;OK;HARD;1;NTP OK: Offset 0.0004681348801 secs
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc5-b-euw;OK;HARD;1;NTP OK: Offset -0.01162576675 secs
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc6-b-euw;OK;HARD;1;NTP OK: Offset 0.00297999382 secs
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc7-b-euw;OK;HARD;1;NTP OK: Offset 0.003418326378 secs
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s2-sc1-c-euw;OK;HARD;1;NTP OK: Offset 0.001247406006 secs
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s2-sc2-c-euw;OK;HARD;1;NTP OK: Offset 0.001291275024 secs
[1400454000] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s2-sc3-c-euw;OK;HARD;1;NTP OK: Offset -0.003916978836 secs
