[1400367600] LOG ROTATION: DAILY
[1400367600] LOG VERSION: 2.0
[1400367600] CURRENT HOST STATE: 84.203.208.42;UP;HARD;1;
[1400367600] CURRENT HOST STATE: 84.203.208.43;UP;HARD;1;
[1400367600] CURRENT HOST STATE: api.clickatell.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: asterisk.int.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: b2b.easyjet.com;UP;HARD;1;HTTP WARNING: HTTP/1.1 400 Bad Request
[1400367600] CURRENT HOST STATE: bcd.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: eleventh-hour.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: helpdesk.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: latam.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: localhost;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.62 ms
[1400367600] CURRENT HOST STATE: m.abacus.com.sg;UP;HARD;1;
[1400367600] CURRENT HOST STATE: m.atlantisthepalm.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: m.easyjet.com;UP;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.259 second response time
[1400367600] CURRENT HOST STATE: m.flybe.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: m.jumeirah.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: m.transavia.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: mobile.jetstar.com;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 197.26 ms
[1400367600] CURRENT HOST STATE: s1-sc5-b-euw;UP;HARD;1;
[1400367600] CURRENT HOST STATE: s1.jq.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: s2-sc5-c-euw;UP;HARD;1;
[1400367600] CURRENT HOST STATE: s2.jq.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: security.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: www.mttnow.com;UP;HARD;1;
[1400367600] CURRENT SERVICE STATE: localhost;SSH;OK;HARD;1;SSH OK - OpenSSH_4.3 (protocol 2.0)
[1400367600] CURRENT SERVICE STATE: localhost;Swap Usage;OK;HARD;1;SWAP OK - 100% free (255 MB out of 255 MB)
[1400367600] CURRENT SERVICE STATE: localhost;Total Processes;OK;HARD;1;PROCS OK: 39 processes with STATE = RSZDT
[1400367600] CURRENT SERVICE STATE: m.abacus.com.sg;Disk /;OK;HARD;1;DISK OK - free space: / 4859 MB (60% inode=91%):
[1400367600] CURRENT SERVICE STATE: m.abacus.com.sg;Disk /var;OK;HARD;1;DISK OK - free space: /var 27684 MB (57% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.abacus.com.sg;FOX Check;OK;HARD;1;WebInject OK - All tests passed successfully in 4.577 seconds
[1400367600] CURRENT SERVICE STATE: m.abacus.com.sg;HTTP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.426 second response time
[1400367600] CURRENT SERVICE STATE: m.abacus.com.sg;HTTPS;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.881 second response time
[1400367600] CURRENT SERVICE STATE: m.abacus.com.sg;RBL Check;OK;HARD;1;CHECK_RBL OK -  (1 server timed out: access.redhawk.org)
[1400367600] CURRENT SERVICE STATE: m.abacus.com.sg;SSL Cert;OK;HARD;1;OK: certificate expires in 517 days (Sat Oct 17 03:59:05 2015)
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;Disk /;OK;HARD;1;DISK OK - free space: / 5623 MB (69% inode=92%):
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;Disk /var;OK;HARD;1;DISK OK - free space: /var 22717 MB (46% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;HTTP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.258 second response time
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;HTTPS;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.517 second response time
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Bookings per week;OK;HARD;1;OK: Value is 325.000
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Dolphin Bay;OK;HARD;1;WebInject OK - All tests passed successfully in 12.535 seconds
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Payment Details;OK;HARD;1;OK: Value is 1892.000
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Payment Details - NIGHT;OK;HARD;1;OK: Value is 2392.000
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Redirect check;OK;HARD;1;Script requires fix
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Special Offers;OK;HARD;1;WebInject OK - All tests passed successfully in 0.546 seconds
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;MW - Waterpark;OK;HARD;1;OK: Value is 3530.000
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;RBL Check;OK;HARD;1;CHECK_RBL OK - m.atlantisthepalm.com BLACKLISTED on 0 servers of 41
[1400367600] CURRENT SERVICE STATE: m.atlantisthepalm.com;SSL Cert;OK;HARD;1;OK: certificate expires in 694 days (Mon Apr 11 00:59:59 2016)
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;APP - Elasticsearch Status;OK;HARD;1;OK: status is green
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Apps - Booking excl payment;OK;HARD;1;OK : sum:3669 : 3.669 seconds to complete.
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Apps - HTTP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.258 second response time
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Apps - HTTPS;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.575 second response time
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Apps - Server1 - Booking excl payment;OK;HARD;1;OK : sum:6913 : 6.913 seconds to complete.
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Apps - Server2 - Booking excl payment;OK;HARD;1;OK : sum:6911 : 6.911 seconds to complete.
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Apps - User Login;OK;HARD;1;OK : sum:851 : 0.851 seconds to complete.
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Bookings Per Hour;OK;HARD;1;OK: Value is 120.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / pms-a-euw;OK;HARD;1;DISK OK - free space: / 5558 MB (69% inode=82%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc1-b-euw;OK;HARD;1;DISK OK - free space: / 5060 MB (63% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc2-b-euw;OK;HARD;1;DISK OK - free space: / 5060 MB (63% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc3-b-euw;OK;HARD;1;DISK OK - free space: / 5059 MB (63% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc4-b-euw;OK;HARD;1;DISK OK - free space: / 3353 MB (42% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc5-b-euw;OK;HARD;1;DISK OK - free space: / 5162 MB (64% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc6-b-euw;OK;HARD;1;DISK OK - free space: / 5059 MB (63% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s1-sc7-b-euw;OK;HARD;1;DISK OK - free space: / 5060 MB (63% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc1-c-euw;OK;HARD;1;DISK OK - free space: / 5060 MB (63% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc2-c-euw;OK;HARD;1;DISK OK - free space: / 5060 MB (63% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc3-c-euw;OK;HARD;1;DISK OK - free space: / 5060 MB (63% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc4-c-euw;OK;HARD;1;DISK OK - free space: / 3684 MB (46% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc5-c-euw;OK;HARD;1;DISK OK - free space: / 5162 MB (64% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc6-c-euw;OK;HARD;1;DISK OK - free space: / 5059 MB (63% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / s2-sc7-c-euw;OK;HARD;1;DISK OK - free space: / 5058 MB (63% inode=81%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / sms1-b-euw;OK;HARD;1;DISK OK - free space: / 5558 MB (69% inode=82%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk / sms2-c-euw;OK;HARD;1;DISK OK - free space: / 5558 MB (69% inode=82%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var pms-a-euw;OK;HARD;1;DISK OK - free space: /var 244187 MB (84% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc1-b-euw;OK;HARD;1;DISK OK - free space: /var 30966 MB (64% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc2-b-euw;OK;HARD;1;DISK OK - free space: /var 27523 MB (57% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc3-b-euw;OK;HARD;1;DISK OK - free space: /var 14939 MB (31% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc4-b-euw;OK;HARD;1;DISK OK - free space: /var 28729 MB (60% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc5-b-euw;OK;HARD;1;DISK OK - free space: /var 173810 MB (60% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc6-b-euw;OK;HARD;1;DISK OK - free space: /var 30587 MB (63% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s1-sc7-b-euw;OK;HARD;1;DISK OK - free space: /var 25484 MB (53% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc1-c-euw;OK;HARD;1;DISK OK - free space: /var 30956 MB (64% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc2-c-euw;OK;HARD;1;DISK OK - free space: /var 27421 MB (57% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc3-c-euw;OK;HARD;1;DISK OK - free space: /var 14858 MB (31% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc4-c-euw;OK;HARD;1;DISK OK - free space: /var 28745 MB (60% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc5-c-euw;OK;HARD;1;DISK OK - free space: /var 171919 MB (59% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc6-c-euw;OK;HARD;1;DISK OK - free space: /var 30550 MB (63% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var s2-sc7-c-euw;OK;HARD;1;DISK OK - free space: /var 25247 MB (52% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var sms1-b-euw;OK;HARD;1;DISK OK - free space: /var 249344 MB (86% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Disk /var sms2-c-euw;OK;HARD;1;DISK OK - free space: /var 249347 MB (86% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;HTTP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.329 second response time
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;HTTP - V2.4.0 check;OK;HARD;1;HTTP OK HTTP/1.1 200 OK - 5455 bytes in 0.279 seconds
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;HTTP - deep check;OK;HARD;1;HTTP OK HTTP/1.1 200 OK - 6261 bytes in 0.432 seconds
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;HTTPS;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 5.576 second response time
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;MW - ELB - MYSQL connections Booking;OK;HARD;1;OK: Value is 50.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;MW - ELB - MYSQL connections Mediator;OK;HARD;1;OK: Value is 16.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 1 - Flight Status;OK;HARD;1;OK: Value is 571.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 1 - Flight Status - NIGHT;OK;HARD;1;OK: Value is 398.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 1 - Payment Details;OK;HARD;1;OK: Value is 63.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;OK;HARD;1;OK: Value is 37.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 1 - Session Timeouts Per Day;OK;HARD;1;OK: Value is 0.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 2 - Flight Status;OK;HARD;1;OK: Value is 226.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 2 - Flight Status - NIGHT;OK;HARD;1;OK: Value is 219.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 2 - Payment Details - NIGHT;OK;HARD;1;OK: Value is 393.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 2 - Session Timeouts Per Day;OK;HARD;1;OK: Value is 0.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;MW - Server 2 Payment Details;OK;HARD;1;OK: Value is 413.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset pms-a-euw;OK;HARD;1;NTP OK: Offset -0.001201987267 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc1-b-euw;OK;HARD;1;NTP OK: Offset 0.002102136612 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc2-b-euw;OK;HARD;1;NTP OK: Offset 0.005477428436 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc3-b-euw;OK;HARD;1;NTP OK: Offset -0.004145622253 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc4-b-euw;OK;HARD;1;NTP OK: Offset -0.003435611725 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc5-b-euw;OK;HARD;1;NTP OK: Offset -0.009108543396 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc6-b-euw;OK;HARD;1;NTP OK: Offset 0.0007594823837 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s1-sc7-b-euw;OK;HARD;1;NTP OK: Offset -0.0009617805481 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s2-sc1-c-euw;OK;HARD;1;NTP OK: Offset -0.0005265474319 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s2-sc2-c-euw;OK;HARD;1;NTP OK: Offset -0.0001026391983 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s2-sc3-c-euw;OK;HARD;1;NTP OK: Offset 0.005237698555 secs
